shot_type,confidence,bat_angle,hit_quality,face_stability,stance_bend,front_foot_stance_score,shot_accuracy,feedback_paragraph
sweep,7.497359612724852,28.58846278704977,31.55584984561598,99.73018274520904,74.40265618041208,53.65541704208866,43.42002668147139,"Good sweep shot. Stance bend provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving confidence will add consistency."
cover,70.97008222424907,51.90436407728488,30.39462309280432,45.56798372210841,39.00775514206158,6.39777222320178,61.15816041293661,Poor cover shot. Weak face stability reduce shot effectiveness. Improving stance bend will add consistency.
pull,4.763793463385246,85.74345975651993,53.4263576953103,32.70711116399906,65.71172486690898,98.16779672005728,27.04210740301693,"Good pull shot. Stance bend, front foot stance score provide controlled execution. Weak confidence reduce shot effectiveness. Improving face stability will add consistency."
pull,56.6522739952815,83.7554756059109,69.65965673433303,40.32480181672416,17.168305987601727,68.19254421223125,4.278179867969367,Poor pull shot. Weak stance bend reduce shot effectiveness. Improving face stability will add consistency.
cover,37.086854052161335,67.25748375566225,29.01891142071024,14.149482581659957,78.525268161445,75.26832566814056,11.569370580292382,"Poor cover shot. Weak face stability, shot accuracy reduce shot effectiveness. Improving hit quality will add consistency."
sweep,1.821610833567877,66.6517085754893,0.1455940335942984,73.78937420487247,10.535893577341648,89.05192258353868,53.016677484450334,"Poor sweep shot. Weak hit quality, stance bend reduce shot effectiveness. Improving confidence will add consistency."
flick,66.96764027932215,60.178647273859134,44.97688990228729,62.75091136869355,51.49474046741832,17.27179324908077,60.14174175658231,Poor flick shot. Weak hit quality reduce shot effectiveness. Improving front foot stance score will add consistency.
sweep,21.779539783005365,41.42316932883142,31.57209760285259,74.61121080919348,60.46308261823137,79.69423962566921,50.9661921815718,"Poor sweep shot. Weak bat angle, hit quality reduce shot effectiveness. Improving confidence will add consistency."
cover,16.511701973547655,98.003526688563,3.298291001502829,26.893038331497,52.69647182966494,52.56440802417283,94.37177460795056,"Excellent cover shot. Bat angle, shot accuracy provide controlled execution. Weak face stability reduce shot effectiveness. Improving hit quality will add consistency."
cover,22.44169415345243,55.82880136388081,24.20316419411921,23.462259456128464,82.39212052104577,81.08373030751389,77.97437377008471,"Good cover shot. Bat angle, shot accuracy provide controlled execution. Weak face stability reduce shot effectiveness. Improving hit quality will add consistency."
pull,41.74309787647861,51.58401690736366,91.03698530934562,54.11545567687664,60.186242980976616,49.46334489205329,52.850346596599,"Poor pull shot. Weak confidence, front foot stance score reduce shot effectiveness."
sweep,93.8993110260662,17.90581381247658,90.74474800664665,63.257561541647725,49.61768489895655,90.87439749567096,34.505176269290686,"Good sweep shot. Hit quality provide controlled execution. Weak bat angle, stance bend reduce shot effectiveness."
pull,3.544494693048905,87.23054678676215,93.56609603899754,38.77417948323701,27.184950215615512,69.5526694398954,69.2148548905994,"Poor pull shot. Weak confidence, stance bend reduce shot effectiveness. Improving face stability will add consistency."
flick,47.76254923902932,63.9165770497146,64.43742969662901,7.78853556533039,80.38616118971953,89.1162682851438,55.679739487590176,Poor flick shot. Weak face stability reduce shot effectiveness. Improving confidence will add consistency.
cut,50.95381052369626,77.70192005684761,8.22902483273248,3.682812621592857,81.86784750665429,57.6904473751392,84.28376828484471,"Good cut shot. Confidence, bat angle provide controlled execution. Weak hit quality reduce shot effectiveness. Improving face stability will add consistency."
cut,90.97622600013622,95.27741079332858,50.99171804196373,97.71675593167484,93.94569886053569,5.970558366598089,81.85346260752733,"Excellent cut shot. Confidence, bat angle, hit quality provide controlled execution. Improving front foot stance score will add consistency."
cut,61.74599867636433,68.37921142289754,0.4016141137121121,42.81608499016107,44.51285482781047,35.21117842953183,37.692259459370725,Poor cut shot. Weak hit quality reduce shot effectiveness. Improving stance bend will add consistency.
pull,9.83810970814698,80.12638685309761,6.658065486719645,72.92106124161461,98.59260650609944,53.32968534134047,75.76183571659895,"Good pull shot. Stance bend, front foot stance score provide controlled execution. Weak confidence reduce shot effectiveness. Improving hit quality will add consistency."
cut,69.65942644274662,12.6289973460187,64.97132895621102,40.98059432228081,49.9925203333204,63.42438808393365,90.0388572756775,Poor cut shot. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency.
pull,75.18874513020435,79.88486246760878,67.81306078958855,58.43022117048388,58.87876513539814,13.447180662569613,74.51123173794798,"Good pull shot. Confidence, stance bend provide controlled execution. Weak front foot stance score reduce shot effectiveness."
cover,47.9366135764048,41.66438706653872,42.42385152558236,76.02781610699786,77.65512509221625,73.80735716644489,13.230550092418705,"Good cover shot. Face stability provide controlled execution. Weak bat angle, shot accuracy reduce shot effectiveness. Improving hit quality will add consistency."
cut,57.29563971359518,54.63195399818229,60.325040600845135,67.39642057442092,95.6231238586779,60.17274182543558,3.6739911406437287,Poor cut shot.
cut,24.902015412826863,46.06479460213002,66.6357520505811,54.7443967697188,60.35114112628507,67.22008405786882,91.73980129028354,"Poor cut shot. Weak confidence, bat angle reduce shot effectiveness."
pull,90.30620350490646,82.47273837464229,58.47786484962466,8.93091334076539,84.85101047843216,20.809274941205658,63.05161757880139,"Excellent pull shot. Confidence, stance bend provide controlled execution. Weak front foot stance score reduce shot effectiveness. Improving face stability will add consistency."
sweep,66.50824730026248,80.09611575318296,8.194936678207277,51.82468400643737,48.85199295142415,65.80715455562313,89.09853704033014,"Good sweep shot. Bat angle provide controlled execution. Weak hit quality, stance bend reduce shot effectiveness."
sweep,39.37607884565646,42.11659950661133,98.91921965980856,60.16764577727973,37.09094696646065,52.45674622972155,46.25312865872977,"Good sweep shot. Hit quality provide controlled execution. Weak bat angle, stance bend reduce shot effectiveness. Improving confidence will add consistency."
flick,31.25237976425117,60.930441765284215,60.47455965723258,5.468182941611987,30.486883356081982,55.785407760326365,33.43258923398397,Poor flick shot. Weak face stability reduce shot effectiveness. Improving stance bend will add consistency.
pull,11.72700878950429,74.35440618190277,32.49705758495431,28.12916043262644,47.14843599509807,52.66855755268314,92.84665826165072,"Poor pull shot. Weak confidence, stance bend reduce shot effectiveness. Improving hit quality will add consistency."
pull,96.8263599583096,19.10103501911528,9.607150685613597,22.0023226492728,25.116122535482177,53.74408207043872,2.2595733718440147,"Good pull shot. Confidence, front foot stance score provide controlled execution. Weak stance bend reduce shot effectiveness. Improving bat angle will add consistency."
sweep,22.78782940395264,73.33900281170268,46.26548102091774,51.051676986233765,46.489283577900544,73.18959689113758,19.75988062117601,"Good sweep shot. Bat angle provide controlled execution. Weak hit quality, stance bend reduce shot effectiveness. Improving confidence will add consistency."
cut,57.33950740982997,50.82866612478287,59.73319873136143,58.50930512010677,9.279292032951869,45.01885026974652,53.95402610739324,Poor cut shot. Improving stance bend will add consistency.
cut,51.874885441964565,51.90030533707638,90.18286439882736,87.36767652925676,88.5582593717165,18.740013496845187,53.55802724003973,"Good cut shot. Confidence, bat angle, hit quality provide controlled execution. Improving front foot stance score will add consistency."
pull,90.23239957440896,90.57650642328406,82.12930519798414,46.27749879729707,20.419582819256497,75.74805255395243,28.944911775432903,"Excellent pull shot. Confidence, front foot stance score provide controlled execution. Weak stance bend reduce shot effectiveness. Improving face stability will add consistency."
pull,53.044408111119466,99.21522603510051,65.60115549500603,12.44248028785705,78.86440443836084,9.900662598567587,31.549854462069792,"Good pull shot. Confidence, stance bend provide controlled execution. Weak front foot stance score reduce shot effectiveness. Improving face stability will add consistency."
cover,97.08605124305234,88.06047617150718,69.97589471413606,43.55330199982932,89.78929984729426,61.03015128280583,85.83117062487466,"Excellent cover shot. Bat angle, shot accuracy provide controlled execution. Weak face stability reduce shot effectiveness."
sweep,18.797181610046167,34.683389588086534,75.19720182379017,54.78622430591079,79.50989377518344,5.283545264771206,13.18949147251488,"Excellent sweep shot. Hit quality, stance bend provide controlled execution. Weak bat angle reduce shot effectiveness. Improving front foot stance score will add consistency."
cover,90.70567633552533,62.28041652980132,89.58450692824802,32.50072778726454,92.96947543266762,18.131413624444413,67.29479841562585,Poor cover shot. Weak face stability reduce shot effectiveness. Improving front foot stance score will add consistency.
pull,38.197945846400906,64.96427867681969,72.79400275118977,31.062809959338857,37.82713521635681,43.35033065129976,12.589373154897745,"Poor pull shot. Weak confidence, stance bend, front foot stance score reduce shot effectiveness. Improving face stability will add consistency."
flick,88.8187180285328,33.20403945534475,22.299274518665847,8.94997034877587,99.06322948153942,50.139842648121146,43.26338751393287,"Poor flick shot. Weak bat angle, hit quality, face stability reduce shot effectiveness."
cut,64.85734448946143,58.51862321534647,7.798103589416905,64.66318197672767,76.793025095322,94.15606100256284,19.35629686162379,Poor cut shot. Weak hit quality reduce shot effectiveness.
pull,92.15131931276306,70.16587201168781,89.14049698851602,5.402958673737102,12.605088141004671,10.579900438847446,43.14897599419242,"Good pull shot. Confidence provide controlled execution. Weak stance bend, front foot stance score reduce shot effectiveness. Improving face stability will add consistency."
sweep,73.18448490497164,27.240108363357606,64.37604691971885,95.86376276718347,33.01888168521234,49.74831968793549,43.01747920996769,"Poor sweep shot. Weak bat angle, stance bend reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,2.0788325323939816,84.65494039508067,34.6589101130572,62.16503664965147,38.90528269434868,90.74484580447292,21.975585122106036,"Good pull shot. Front foot stance score provide controlled execution. Weak confidence, stance bend reduce shot effectiveness. Improving hit quality will add consistency."
cut,0.7053968287092371,54.37992123012737,25.66139452490252,90.03559731982001,73.66963642157192,33.958499849505685,75.9706603542254,"Poor cut shot. Weak confidence, hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,20.25123856001635,68.67627886680864,35.70013113302366,73.66727407676915,91.16845002186274,66.24479236083488,27.52282945373,"Good flick shot. Bat angle, face stability provide controlled execution. Weak hit quality reduce shot effectiveness. Improving confidence will add consistency."
flick,82.07602140128928,43.0221932051971,87.11840988184233,17.32334186207607,99.96357263199914,98.92163152096724,78.30375294726387,"Good flick shot. Hit quality provide controlled execution. Weak bat angle, face stability reduce shot effectiveness."
cut,28.57090787689095,86.83227779152585,35.899484750765964,73.14745574907502,98.0011781047154,76.23866813008888,23.50746481072801,"Good cut shot. Bat angle provide controlled execution. Weak confidence, hit quality reduce shot effectiveness."
cover,97.31517521559056,57.07911955932785,67.21521242471673,15.82978147178352,54.39983256645283,44.64128437493002,88.94533546031391,"Good cover shot. Bat angle, shot accuracy provide controlled execution. Weak face stability reduce shot effectiveness. Improving front foot stance score will add consistency."
cover,71.30096842863031,94.67823366882892,41.28398937146432,26.55722914937756,50.51151252598607,98.38726538195928,33.802714473805985,"Good cover shot. Bat angle provide controlled execution. Weak face stability, shot accuracy reduce shot effectiveness. Improving hit quality will add consistency."
flick,67.04292070234679,91.97846849360386,17.30420435090032,96.23538555129376,81.68066307694423,74.11963315563607,18.728798124236512,"Excellent flick shot. Bat angle, face stability provide controlled execution. Weak hit quality reduce shot effectiveness."
flick,5.834800711605581,7.662307156232062,63.55846289517611,56.63439345721192,70.74048965062451,86.38865026866411,13.36158298975455,Poor flick shot. Weak bat angle reduce shot effectiveness. Improving confidence will add consistency.
flick,73.97448186038997,73.7405683874486,14.729045789146843,37.2818666025558,55.16820685328804,76.148172178981,64.82842935295685,"Good flick shot. Bat angle provide controlled execution. Weak hit quality, face stability reduce shot effectiveness."
flick,29.15013797844368,80.82279792305224,72.87736006003824,29.291458883663303,70.43183967452296,57.76578131734532,74.14278339817847,"Excellent flick shot. Bat angle, hit quality provide controlled execution. Weak face stability reduce shot effectiveness. Improving confidence will add consistency."
pull,89.99585762956521,57.26465888820147,6.76452872229143,53.097451379337926,3.288600588986601,93.5707166279715,10.945894417860949,"Excellent pull shot. Confidence, front foot stance score provide controlled execution. Weak stance bend reduce shot effectiveness. Improving hit quality will add consistency."
cover,71.83236842866906,58.78269299939449,67.60671222284321,98.84224231713304,61.7030101706368,83.05594019537408,16.046745695170827,"Good cover shot. Bat angle, face stability provide controlled execution. Weak shot accuracy reduce shot effectiveness."
sweep,89.294880937514,58.15019801300372,82.74853242848242,66.2439201156781,38.31655608277708,50.91938964674362,83.6988501093097,"Good sweep shot. Bat angle, hit quality provide controlled execution. Weak stance bend reduce shot effectiveness."
flick,35.125854300684466,28.918586079867403,37.0787975075084,63.896741556358,77.52699088058864,52.95336395718513,99.52800692919942,"Poor flick shot. Weak bat angle, hit quality reduce shot effectiveness. Improving confidence will add consistency."
flick,51.63554997268732,10.41339508442416,34.88525181634652,73.91949972263723,73.86353666778953,16.78668698917809,46.92115046199938,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
cut,4.3900710111891,56.07388663664954,58.91192631351986,55.03406428710239,86.57105003620383,82.23502396473411,83.78529759562431,Poor cut shot. Weak confidence reduce shot effectiveness.
cover,68.70304433775996,16.346125668503365,1.3194379366840314,86.50609909560299,71.10916657610684,55.39403069107799,64.38196675615134,"Good cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness. Improving hit quality will add consistency."
cut,92.8353451886792,14.949946456602092,35.033403326894245,91.26505807619728,55.49254468300325,69.50423348814797,95.3075556295958,"Good cut shot. Confidence provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness."
pull,56.56597311371139,8.035119346416408,73.69121570442083,3.609135579709111,54.5039120072696,68.81474082792299,53.73720943317829,Poor pull shot. Improving bat angle will add consistency.
cut,73.18781408160326,62.80182145784855,64.91353017598706,78.00354218605818,79.66702161245571,96.97167338671512,1.478686341077251,"Good cut shot. Confidence, bat angle, hit quality provide controlled execution."
cut,67.81627800868,65.33131886732937,1.8059227327426264,6.84370546839258,52.072921790669135,0.5597630683965127,29.498115614401176,Poor cut shot. Weak hit quality reduce shot effectiveness. Improving face stability will add consistency.
flick,33.02977357429031,81.54327637210838,55.68641793846864,80.15715407633598,79.10476917038764,83.74275945860877,6.426565440585097,"Excellent flick shot. Bat angle, hit quality, face stability provide controlled execution. Improving confidence will add consistency."
sweep,39.40522614045173,34.36256817931077,56.92525018429754,56.61266506719039,21.00906173961025,99.79640003343728,75.66748088316038,"Poor sweep shot. Weak bat angle, stance bend reduce shot effectiveness. Improving confidence will add consistency."
flick,3.895604262897878,90.45024586149108,43.777834108763805,86.40089955463121,53.66537014757067,84.95035479928052,83.20376123753175,"Excellent flick shot. Bat angle, face stability provide controlled execution. Weak hit quality reduce shot effectiveness. Improving confidence will add consistency."
flick,9.33291769737391,46.052616225400186,85.67449749716188,7.653187638637471,63.0555311778455,55.86510203114264,93.10256641269488,"Good flick shot. Hit quality provide controlled execution. Weak bat angle, face stability reduce shot effectiveness. Improving confidence will add consistency."
pull,67.00953322186344,88.63717789593177,12.421832164693624,85.67116650911905,54.53462242776804,59.50149455820436,97.94078382333193,Poor pull shot. Improving hit quality will add consistency.
sweep,17.946120795025344,64.38161473342558,43.633144186689634,99.45043728676256,52.50475523130116,41.2649047791784,60.30461458788511,Poor sweep shot. Weak hit quality reduce shot effectiveness. Improving front foot stance score will add consistency.
sweep,89.3094907138146,82.16395159375858,30.32832000403318,92.19028192269224,63.143784180085525,53.49471383373863,90.02471835593586,"Good sweep shot. Bat angle, stance bend provide controlled execution. Weak hit quality reduce shot effectiveness."
flick,28.70430312454011,68.75154748541084,15.854991658511274,21.351016496208956,76.04980752129005,59.15424262665591,32.7948387622141,"Poor flick shot. Weak hit quality, face stability reduce shot effectiveness. Improving confidence will add consistency."
sweep,77.43603508794921,72.98104996644362,86.75935117510603,84.82175658955381,39.35055152028559,78.89119688713866,50.64541011929588,"Excellent sweep shot. Bat angle, hit quality provide controlled execution. Weak stance bend reduce shot effectiveness."
flick,66.68762873446092,28.182402090936165,61.01914229602799,35.239762694488164,66.65604951855316,51.64125548493767,17.314504396573625,"Poor flick shot. Weak bat angle, face stability reduce shot effectiveness."
cover,50.10243546080794,25.622620128037955,11.525508550385876,20.299885173540623,52.91996519591222,89.16502300198728,52.79557195570634,"Poor cover shot. Weak bat angle, face stability reduce shot effectiveness. Improving hit quality will add consistency."
cut,8.832599581916634,11.20277206673579,60.36991987632653,47.65233731851257,69.2342951851787,63.90201551100196,40.72375859678032,"Poor cut shot. Weak confidence, bat angle reduce shot effectiveness. Improving face stability will add consistency."
flick,93.75355295426162,71.81051692024327,85.46247373441928,48.154204403899584,72.72505026192347,71.95457468251246,99.53030988809708,"Excellent flick shot. Bat angle, hit quality provide controlled execution. Weak face stability reduce shot effectiveness."
cover,72.57170269105279,67.06672913079956,48.0702435076316,61.30710669143359,64.43844110922066,40.03081537971842,54.75814307581562,Poor cover shot. Improving front foot stance score will add consistency.
pull,65.60675298980576,80.50203969522015,94.78000886484614,88.50066369927517,63.45234764096716,0.4918011697994884,42.84652176233487,Poor pull shot. Weak front foot stance score reduce shot effectiveness.
pull,36.4106928507502,56.36918475104304,31.50465107774369,39.83882123588561,68.49575939653528,68.15661375990774,98.6238342612978,Poor pull shot. Weak confidence reduce shot effectiveness. Improving hit quality will add consistency.
sweep,41.293744307385246,64.19523279942042,64.51239243827033,81.44157611056909,29.492540990834605,64.98737296496495,35.04488085855699,Poor sweep shot. Weak stance bend reduce shot effectiveness. Improving confidence will add consistency.
flick,75.87951183250523,3.3129798349184725,49.31489980378757,74.79132134089515,58.458226896264485,54.15676829640943,24.83432629056625,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness."
pull,58.51085756741129,63.408086561045565,8.36463784627618,90.86668882906729,34.83716912405512,58.97098213805372,55.65243420238944,Poor pull shot. Weak stance bend reduce shot effectiveness. Improving hit quality will add consistency.
flick,37.10110328852843,55.156972321155,68.28197844902425,63.42620709587514,46.05313995670325,89.0603030626993,42.28716033466201,Poor flick shot. Improving stance bend will add consistency.
sweep,96.18254545775434,8.301265632202082,60.84723072641825,28.1612870075824,55.650912157445234,83.66945319169454,13.899869936510544,Poor sweep shot. Weak bat angle reduce shot effectiveness. Improving face stability will add consistency.
pull,74.14143091669106,70.86308613886837,73.13767239607151,58.13524714323967,0.4166017785975584,99.42347035786258,26.682209276224288,"Excellent pull shot. Confidence, front foot stance score provide controlled execution. Weak stance bend reduce shot effectiveness."
cut,63.659347148294046,54.10379888644127,97.24275885615693,44.27483022456303,77.23881294390618,10.84996352280212,49.80200010161235,"Good cut shot. Confidence, bat angle, hit quality provide controlled execution. Improving face stability will add consistency."
sweep,62.17495379859292,54.48655985951135,55.29946647662183,35.495736239215105,51.22979525615988,59.43365492832168,4.58141991083123,Poor sweep shot. Improving face stability will add consistency.
sweep,28.394739487207488,60.96354418739427,53.6751024090118,99.6170334751551,82.35701336998615,89.84576918248789,69.44205975307689,"Good sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving confidence will add consistency."
sweep,29.739226399872308,68.61181579496642,56.0840088648451,61.231597104354194,11.78014333277748,39.37663532278562,84.88770306111817,Poor sweep shot. Weak stance bend reduce shot effectiveness. Improving front foot stance score will add consistency.
pull,36.71665639625207,50.46759742994635,77.28139312034841,81.96994133654162,87.20319655371432,93.1536943786957,44.11995059502654,"Excellent pull shot. Stance bend, front foot stance score provide controlled execution. Weak confidence reduce shot effectiveness."
sweep,3.703606059234055,31.376755622997788,65.65678090598425,61.14543267357489,65.28849703921436,29.753693233202483,51.79466662895932,Poor sweep shot. Weak bat angle reduce shot effectiveness. Improving front foot stance score will add consistency.
cut,54.81307633144035,69.37860381556776,61.366684002366,18.47262057008076,62.337679001373736,21.1777565227119,11.973165035673471,Poor cut shot. Improving face stability will add consistency.
cut,51.51780033796335,18.035181228622,35.84650704722877,83.23439462211635,76.30610898137193,85.73265979403824,63.718886127605614,"Poor cut shot. Weak bat angle, hit quality reduce shot effectiveness."
cover,26.28083369058003,30.30031302247892,41.32626335507136,62.42128537439857,69.68795093825642,23.302134411766986,67.38899534891468,Poor cover shot. Weak bat angle reduce shot effectiveness. Improving front foot stance score will add consistency.
cover,92.455729632194,72.56081448794224,73.05584496586742,30.17761320005793,97.80047890132334,5.819010589924789,88.24539066318216,"Excellent cover shot. Bat angle, shot accuracy provide controlled execution. Weak face stability reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,29.275209505354493,53.57933568074199,66.40011840474861,86.23324688825849,53.42955813694839,64.3460949425147,46.57813790886664,Poor pull shot. Weak confidence reduce shot effectiveness.
cut,54.94504958725926,60.54957586613481,38.585475438814974,99.20267024378418,65.13152071229787,36.52982047647788,85.60763717834475,Poor cut shot. Weak hit quality reduce shot effectiveness. Improving front foot stance score will add consistency.
cover,99.61232750744358,25.28966115009551,7.751900284741309,65.23826599695276,91.10728808012053,83.32378717420406,55.74118762523872,Poor cover shot. Weak bat angle reduce shot effectiveness. Improving hit quality will add consistency.
cover,37.96263110517496,32.3825654746723,55.08986239264344,12.02769351666648,68.77319942504474,61.33864173537462,60.74420860055132,"Poor cover shot. Weak bat angle, face stability reduce shot effectiveness."
flick,35.70451844804312,19.195169287119963,39.37152277707459,73.6565907812153,97.72713493800656,72.47160449177484,59.22479774575463,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving confidence will add consistency."
cut,50.99293873358687,12.8225650603775,51.12805887182693,79.44995074305622,63.71648264678228,91.05037331073493,12.294878557097078,Poor cut shot. Weak bat angle reduce shot effectiveness.
cover,13.447753800415809,36.89771374001887,39.17744271307232,81.33452316285295,77.49603577916308,84.66616517251494,90.21396286851122,"Excellent cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness. Improving hit quality will add consistency."
cut,18.422064439914475,62.27000209500597,54.15786567682521,78.43454087358715,56.287366290852304,27.01538125106725,96.29607492502755,Poor cut shot. Weak confidence reduce shot effectiveness. Improving front foot stance score will add consistency.
sweep,56.0599492539704,57.85059595338225,31.543103107595805,60.122842835813074,59.73972470655647,72.68903102620156,93.48647078875332,Poor sweep shot. Weak hit quality reduce shot effectiveness.
pull,59.28993150945258,74.98893964538483,93.54202631507172,73.39630821015469,9.81241796539274,61.215161025170126,65.38426308280673,Poor pull shot. Weak stance bend reduce shot effectiveness.
cover,69.97485421398224,51.70834598123312,41.22905327473118,62.52709459170301,71.75879147026501,51.130186629441496,18.497313303198027,Poor cover shot. Weak shot accuracy reduce shot effectiveness. Improving hit quality will add consistency.
cover,53.98194489244411,56.102234443467495,22.666030151443152,51.84183800518962,62.93644285362259,84.8848641231276,64.54996598344695,Poor cover shot. Improving hit quality will add consistency.
cut,74.71014267078708,46.75497512283737,60.02712336354187,70.12848553985496,70.72398442100588,27.50118178698601,7.95975742017797,"Good cut shot. Confidence, hit quality provide controlled execution. Weak bat angle reduce shot effectiveness. Improving front foot stance score will add consistency."
cover,30.224642593448337,53.09350425054248,71.79293126202725,59.069861982907376,56.32805588455331,63.45991839475105,82.71447344020979,"Good cover shot. Bat angle, face stability, shot accuracy provide controlled execution."
cover,65.40492487464783,60.3129038910412,6.589054445527043,24.34274966723704,67.98452813594686,52.07364913409202,62.48473867258667,Poor cover shot. Weak face stability reduce shot effectiveness. Improving hit quality will add consistency.
cut,57.4843726598092,31.47939142308447,60.24821177174513,63.59788656536488,83.84342785090159,9.844803904374434,20.0368843993455,Poor cut shot. Weak bat angle reduce shot effectiveness. Improving front foot stance score will add consistency.
cover,16.29941387892253,65.58599774053785,85.37097356068291,60.64145042525415,68.97119360803956,76.81901386343435,44.9992925618635,Poor cover shot. Weak shot accuracy reduce shot effectiveness.
flick,85.97243350332703,25.96572772515441,84.51376995487537,89.20945616480216,84.28773673815199,55.15088358835912,63.56024551223204,"Excellent flick shot. Hit quality, face stability provide controlled execution. Weak bat angle reduce shot effectiveness."
