shot_type,confidence,bat_angle,hit_quality,face_stability,stance_bend,front_foot_stance_score,shot_accuracy,feedback_paragraph
sweep,35.804810869639006,30.38674000489069,40.1013965897996,4.0829494185194655,93.28378141330036,61.77007682851969,61.952217679835954,"Good sweep shot. Stance bend provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving face stability will add consistency."
flick,85.06982700569577,42.83093399510028,2.080045986518664,43.077400054980544,58.055691497810734,65.76725725955029,55.78623211862765,"Poor flick shot. Weak bat angle, hit quality, face stability reduce shot effectiveness."
cover,84.49716000195279,62.15648379476835,95.99668018615967,86.12423317746044,16.573045421560796,52.507016045099554,44.38050359748533,"Good cover shot. Bat angle, face stability provide controlled execution. Weak shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
flick,77.25001313363043,82.47211458839068,40.71365878526421,9.750178533204522,6.731753224626003,66.60500097978696,23.164347737229274,"Good flick shot. Bat angle provide controlled execution. Weak hit quality, face stability reduce shot effectiveness. Improving stance bend will add consistency."
flick,15.840540048068641,78.36694573942323,88.54173254936308,32.10130330528678,97.93903574828055,40.11062269262558,18.511964586748554,"Excellent flick shot. Bat angle, hit quality provide controlled execution. Weak face stability reduce shot effectiveness. Improving front foot stance score will add consistency."
cut,6.922272421740761,55.97776087675251,12.495503236379458,60.95147893091819,3.6390984491820766,63.616859724072214,56.54205978387673,"Poor cut shot. Weak confidence, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
sweep,77.43603508794921,72.98104996644362,86.75935117510603,84.82175658955381,39.350551520285585,78.89119688713866,50.645410119295875,"Excellent sweep shot. Bat angle, hit quality provide controlled execution. Weak stance bend reduce shot effectiveness."
sweep,3.5303504076941827,5.0413848710279545,74.54023560848424,25.838555233036676,70.66140809908978,28.771352395971096,48.95275923828566,"Excellent sweep shot. Hit quality, stance bend provide controlled execution. Weak bat angle reduce shot effectiveness. Improving face stability will add consistency."
flick,24.139767762897847,61.02428437182049,3.949086618875275,58.68438145935888,82.02673002482938,23.37021023762863,88.09298875113858,Poor flick shot. Weak hit quality reduce shot effectiveness. Improving front foot stance score will add consistency.
cut,30.4633817267675,2.0022234718821696,36.95753949202848,47.73387006157254,64.0702733358772,96.60684490291163,52.76374365760592,"Poor cut shot. Weak confidence, bat angle, hit quality reduce shot effectiveness. Improving face stability will add consistency."
flick,25.829383202458857,55.990644783729756,24.953072199011718,30.710352564665055,22.04414715877998,9.902113069321262,51.910607208330276,"Poor flick shot. Weak hit quality, face stability reduce shot effectiveness. Improving stance bend will add consistency."
pull,63.77885459384045,49.96233970349838,99.32988325560234,14.42070491735109,30.439418401453146,34.59059778727415,54.35093849588757,"Poor pull shot. Weak stance bend, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
flick,56.53669344373221,49.17803309003228,31.77238419861217,80.8767546009808,7.303072436577651,27.37162517797249,71.96969392805622,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
flick,32.76652873688567,61.77864580878575,97.03463676262393,93.6661902759544,47.81657380386258,35.939426584176005,36.412623580857385,"Excellent flick shot. Bat angle, hit quality, face stability provide controlled execution. Improving stance bend will add consistency."
cut,31.39232105424935,33.52888112473465,36.08934701418865,13.006539027349785,73.9842544720726,1.8046292944902897,9.953392409947103,"Poor cut shot. Weak confidence, bat angle, hit quality reduce shot effectiveness. Improving face stability will add consistency."
pull,99.78939769034446,17.17234218271243,13.99392254380809,2.4713811016361498,96.97482873349594,80.2677820783176,55.301041323445,"Excellent pull shot. Confidence, stance bend, front foot stance score provide controlled execution. Improving bat angle will add consistency."
pull,73.10718899436455,20.285646250555047,74.61201844117899,78.12090095981085,93.22294534214139,64.85981829095702,46.546103885910306,"Excellent pull shot. Confidence, stance bend, front foot stance score provide controlled execution. Improving bat angle will add consistency."
cover,52.05284525213544,45.59410805670792,7.54632615522568,91.84059430987796,0.04756908255368897,22.131760512876486,76.15136735367861,"Excellent cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency."
flick,5.354178572333512,58.386493136735815,31.463744567492036,0.801108535286843,15.823547325573738,41.031465148117675,35.275097488229164,"Poor flick shot. Weak hit quality, face stability reduce shot effectiveness. Improving stance bend will add consistency."
pull,42.9323555510715,28.935565280334284,61.34048838447526,75.63817938786707,3.653426431221174,73.14410802972606,86.84320210507082,"Good pull shot. Front foot stance score provide controlled execution. Weak confidence, stance bend reduce shot effectiveness. Improving bat angle will add consistency."
flick,72.16452751835611,11.984810030505988,25.219656155805602,34.082541593089054,37.25708840279046,66.30292180017942,82.79525972529572,"Poor flick shot. Weak bat angle, hit quality, face stability reduce shot effectiveness. Improving stance bend will add consistency."
sweep,59.34922968938368,70.66494628069894,56.75577693124082,71.24001770192812,63.26335328473161,2.5562633298839676,41.353724774552646,"Good sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving front foot stance score will add consistency."
sweep,6.909278245455974,21.136046036803656,5.403788668116505,91.08155374265479,53.806873816699316,23.38628493811189,24.097738013244896,"Poor sweep shot. Weak bat angle, hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,73.62946726159925,35.67679961167586,44.80711685169836,35.40120522156863,28.414761732788996,94.52605221614753,12.506939145410511,"Poor flick shot. Weak bat angle, hit quality, face stability reduce shot effectiveness. Improving stance bend will add consistency."
flick,82.0652216486867,45.88268930834371,77.3239952907178,55.39582268389116,72.82138808352329,62.249955448103144,36.79732445685215,"Good flick shot. Hit quality, face stability provide controlled execution. Weak bat angle reduce shot effectiveness."
pull,10.460801958743405,84.0596358746452,54.01132450147068,87.18035308825456,45.97078448181689,5.134855828818008,57.494364880547145,"Poor pull shot. Weak confidence, stance bend, front foot stance score reduce shot effectiveness."
flick,66.04690575190921,84.28729783807478,49.96288614145576,81.99634800501622,69.89988597566385,43.624583657782104,25.693868863768778,"Excellent flick shot. Bat angle, face stability provide controlled execution. Weak hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,13.575867062174563,15.180929282152523,17.26538145085493,90.80654525431446,28.98189086049442,96.94079885963676,13.485876445146383,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
pull,93.94439172571471,73.10688823699823,86.50206168193904,3.785836139300547,80.8862203100467,7.837197842624988,20.270801609181476,"Excellent pull shot. Confidence, stance bend provide controlled execution. Weak front foot stance score reduce shot effectiveness. Improving face stability will add consistency."
cut,31.631114146389372,48.881392406657696,35.89941716222379,58.23399378541436,49.21310063933318,4.783203713498119,23.831653485281567,"Poor cut shot. Weak confidence, bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cut,81.53038098939123,2.8321491766209683,99.09954574521639,1.4497313746307583,97.00031823554653,89.81518216245577,83.4373300923617,"Excellent cut shot. Confidence, hit quality provide controlled execution. Weak bat angle reduce shot effectiveness. Improving face stability will add consistency."
sweep,93.26582414147553,72.15441917183139,19.29169832566531,58.21320157079263,61.38596373216829,44.19777970782073,86.31186889525466,"Good sweep shot. Bat angle, stance bend provide controlled execution. Weak hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,60.250583348076034,68.27780135229715,81.03057093002406,64.56309808589414,99.46580258650981,8.78429978368751,22.647891691244915,"Good flick shot. Bat angle, hit quality, face stability provide controlled execution. Improving front foot stance score will add consistency."
pull,85.83463915961829,29.537451150287186,47.348685625924716,11.590657104935708,95.90227623608244,66.38946563666055,40.04854183333857,"Excellent pull shot. Confidence, stance bend, front foot stance score provide controlled execution. Improving bat angle will add consistency."
cover,39.18920440371744,41.97832432694392,5.907830383047208,19.926599823574666,74.13763964510389,34.85585292320083,77.42202058230394,"Good cover shot. Shot accuracy provide controlled execution. Weak bat angle, face stability reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,92.9044882440314,12.134431421016744,67.19606744234635,97.97202004459317,96.84075698801566,5.482314996899884,63.731650030824625,"Good flick shot. Hit quality, face stability provide controlled execution. Weak bat angle reduce shot effectiveness. Improving front foot stance score will add consistency."
cut,74.89925085814903,79.85538510303161,96.90741153195677,94.0570265608838,79.22267989422446,25.058538909076844,3.3030613297184153,"Excellent cut shot. Confidence, bat angle, hit quality provide controlled execution. Improving front foot stance score will add consistency."
cut,62.002819006755594,59.31832243584708,88.57769673054503,19.851407364073058,17.75312188550001,62.43262223977419,25.42388285271917,"Good cut shot. Confidence, bat angle, hit quality provide controlled execution. Improving stance bend will add consistency."
cover,55.878708408700795,95.38789396392758,38.83000331737024,80.47325454259567,43.4767145081415,57.25709431361157,66.91441744101708,"Excellent cover shot. Bat angle, face stability, shot accuracy provide controlled execution. Improving stance bend will add consistency."
cover,47.161361753421424,54.54765696308582,97.71460667530772,13.038099224634703,6.025711449696569,94.0232185327279,16.456915201695466,"Poor cover shot. Weak face stability, shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
flick,46.3230324552081,90.62681187416722,83.40819566518263,74.40560477545253,3.1750926759785303,65.28680994681689,44.16742416202478,"Excellent flick shot. Bat angle, hit quality, face stability provide controlled execution. Improving stance bend will add consistency."
flick,54.14648227594478,84.09719434940797,46.85819992522534,76.05564418701441,58.19217532020103,77.4350292728425,1.1851838607087828,"Excellent flick shot. Bat angle, face stability provide controlled execution. Weak hit quality reduce shot effectiveness."
pull,14.824429637681858,76.92592256570012,50.381409976479894,39.48139277385396,26.413070618179468,39.90667982192965,4.886086269175205,"Poor pull shot. Weak confidence, stance bend, front foot stance score reduce shot effectiveness. Improving face stability will add consistency."
flick,23.88195560700146,67.36890266375185,46.22209486938355,12.19983209109471,91.37120902111931,50.08705645842622,71.12926316803113,"Poor flick shot. Weak hit quality, face stability reduce shot effectiveness. Improving confidence will add consistency."
sweep,83.2943159581701,73.51529791882705,86.85096483229408,15.624066902737221,32.82741368445248,85.58134555102832,69.3481671479291,"Excellent sweep shot. Bat angle, hit quality provide controlled execution. Weak stance bend reduce shot effectiveness. Improving face stability will add consistency."
cut,72.01197992385482,9.006182383156258,44.60295490088182,77.48734524161557,16.796272620781195,48.07938471415224,87.10285128683584,"Good cut shot. Confidence provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cover,48.06861005191367,49.22189038349632,95.73144434484134,78.96916190584317,63.12669738691263,91.78780610712278,85.82193184877093,"Excellent cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness."
cover,23.516618112622044,17.458817201464548,88.30390167361234,5.803927615873072,10.477994188138794,71.91382804015518,67.96861813797126,"Poor cover shot. Weak bat angle, face stability reduce shot effectiveness. Improving stance bend will add consistency."
flick,66.68762873446092,28.182402090936165,61.01914229602799,35.239762694488164,66.65604951855316,51.641255484937666,17.314504396573625,"Poor flick shot. Weak bat angle, face stability reduce shot effectiveness."
sweep,30.999420883128426,91.35663775255176,54.47286675940764,17.568246630586092,9.02084052747304,82.05462921909137,32.17461977516562,"Good sweep shot. Bat angle, hit quality provide controlled execution. Weak stance bend reduce shot effectiveness. Improving face stability will add consistency."
flick,51.17885189349792,26.275375659949184,81.29381494947275,13.589037830113782,23.731320748649477,70.78856579738229,4.5208978098494,"Good flick shot. Hit quality provide controlled execution. Weak bat angle, face stability reduce shot effectiveness. Improving stance bend will add consistency."
pull,71.19972889663507,53.79902323179172,71.21059021118177,39.877125214531276,20.14658392023687,40.80340601919755,21.613299686730624,"Good pull shot. Confidence provide controlled execution. Weak stance bend, front foot stance score reduce shot effectiveness. Improving face stability will add consistency."
cut,3.280142005755682,6.074534283551724,90.98402553809586,53.73758599006546,34.731072581240895,6.041972004694218,69.32442467536409,"Good cut shot. Hit quality provide controlled execution. Weak confidence, bat angle reduce shot effectiveness. Improving stance bend will add consistency."
pull,71.17894195882405,17.803192544312473,62.59674790726444,49.162629332207985,53.33481164114833,74.93300196454852,29.34491991826572,"Excellent pull shot. Confidence, stance bend, front foot stance score provide controlled execution. Improving bat angle will add consistency."
cover,53.325257523355816,62.637309297765974,89.98728493895453,33.68108991175775,93.14738930452997,88.91301020118777,83.11986667567956,"Good cover shot. Bat angle, shot accuracy provide controlled execution. Weak face stability reduce shot effectiveness."
cut,53.12028004838238,9.406601031385375,8.878047780629839,88.42662194780961,2.69131468803796,7.073396020890721,76.7917326789242,"Poor cut shot. Weak bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
flick,16.70056440310679,91.08316544925998,65.43119190172646,23.747891832097924,97.2641459674999,62.21365461766118,19.470534510673865,"Good flick shot. Bat angle, hit quality provide controlled execution. Weak face stability reduce shot effectiveness. Improving confidence will add consistency."
flick,82.05242387366388,4.4360174859296215,55.10668852139183,64.16310700192032,33.1070113730456,30.152424592155256,41.99211431839591,Poor flick shot. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency.
flick,7.578852154413163,11.118656432519181,88.91621333427119,74.09103700530196,31.48196125295498,9.128970338256126,4.27536215499379,"Excellent flick shot. Hit quality, face stability provide controlled execution. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency."
flick,41.33082393626207,66.84624719965795,6.384012386254135,20.63682984996108,28.005683574938356,19.538351481298132,78.82990979373216,"Poor flick shot. Weak hit quality, face stability reduce shot effectiveness. Improving stance bend will add consistency."
cover,20.2334066353133,66.62409146510754,23.228965917973497,91.18565241533022,22.74852136587837,24.613983720549783,29.248104645100792,"Good cover shot. Bat angle, face stability provide controlled execution. Weak shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
flick,77.4350614553429,11.151736586329386,0.4587100067794614,70.25640675702329,7.511354140028514,88.97757469936829,89.6923139556274,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cut,95.35418477428108,19.789425061001143,11.256059295133191,37.99956616982354,57.88349122908198,12.01620226053899,54.6552458432355,"Good cut shot. Confidence provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving face stability will add consistency."
cover,50.10243546080794,25.622620128037955,11.525508550385876,20.299885173540623,52.91996519591222,89.16502300198728,52.79557195570634,"Poor cover shot. Weak bat angle, face stability reduce shot effectiveness. Improving hit quality will add consistency."
sweep,58.0921561390242,62.07983930212043,39.32580066078266,71.49545603468573,20.119633079108734,31.323758356833377,4.259358642852106,"Poor sweep shot. Weak hit quality, stance bend reduce shot effectiveness. Improving front foot stance score will add consistency."
cover,62.38874712844131,10.74096858029655,8.283687712030009,74.227092933266,66.66323800382553,22.35524071759938,96.12744182784905,"Excellent cover shot. Face stability, shot accuracy provide controlled execution. Weak bat angle reduce shot effectiveness. Improving front foot stance score will add consistency."
cut,8.832599581916634,11.20277206673579,60.36991987632653,47.65233731851257,69.2342951851787,63.902015511001956,40.723758596780314,"Poor cut shot. Weak confidence, bat angle reduce shot effectiveness. Improving face stability will add consistency."
flick,36.213498599984796,10.851724681559505,80.89882614363452,69.1990931399571,29.87131671758374,19.02401111665505,14.153298795339209,"Good flick shot. Hit quality, face stability provide controlled execution. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency."
cut,43.521547684557206,72.48469167288071,54.71099937795901,51.36453038129075,47.392689406667365,70.99557592252066,76.8650849181818,"Good cut shot. Bat angle, hit quality provide controlled execution. Weak confidence reduce shot effectiveness. Improving stance bend will add consistency."
pull,47.72840977213971,23.18183670379108,93.5516587115114,12.289269808792913,79.6072273777471,21.677472214188708,85.88264687039697,"Good pull shot. Stance bend provide controlled execution. Weak confidence, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
cut,70.00598214814443,72.21667952372131,59.66956308269864,99.94855766238014,68.0243971613426,57.69023680701213,15.565857169013631,"Excellent cut shot. Confidence, bat angle, hit quality provide controlled execution."
pull,56.98067096000291,21.175056455015028,60.72138662715167,68.68226707352262,66.94965051379175,53.686881341600476,81.23212378216346,Poor pull shot. Improving bat angle will add consistency.
cut,7.304140950388016,25.43245661045601,74.25901272017039,17.815071508127602,48.56130803891339,51.15642125422415,78.44757929291423,"Good cut shot. Hit quality provide controlled execution. Weak confidence, bat angle reduce shot effectiveness. Improving stance bend will add consistency."
cut,82.06862962420847,74.38507296485663,64.06875278960946,33.62695843432005,23.595038063872277,71.72661379361335,84.53523415064518,"Excellent cut shot. Confidence, bat angle, hit quality provide controlled execution. Improving stance bend will add consistency."
pull,19.308178905586182,94.76229090002374,55.82855036416922,81.91864233282296,94.09617344405699,42.03045091448892,81.25553290581409,"Good pull shot. Stance bend provide controlled execution. Weak confidence, front foot stance score reduce shot effectiveness."
cover,10.784252762401259,78.17557735527792,7.627096729934246,58.90664056704702,72.43419891157482,34.70950949632503,3.875173506966234,"Good cover shot. Bat angle, face stability provide controlled execution. Weak shot accuracy reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,83.17428473146953,36.48338707218793,8.287056733983745,31.74071152372935,95.93150779260175,55.12062141717687,93.70803726514399,"Poor flick shot. Weak bat angle, hit quality, face stability reduce shot effectiveness."
sweep,27.965246920133303,29.450967527686657,29.397825926145703,39.926156563660456,77.7449384723505,70.25045583993298,44.548508316770196,"Good sweep shot. Stance bend provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving face stability will add consistency."
sweep,91.84574908122165,93.93784822769159,23.647511223983784,81.1972189877026,1.0389357669643995,56.49384762630928,3.8973783954058705,"Good sweep shot. Bat angle provide controlled execution. Weak hit quality, stance bend reduce shot effectiveness."
sweep,68.79170145741624,88.44222701420375,71.85309036636644,90.24787718641963,88.71605428945783,39.70892988588819,38.61171073398108,"Excellent sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving front foot stance score will add consistency."
flick,68.81734035975036,2.5136231937188946,65.04424353648926,16.47533514153645,78.02256977491183,45.3355331005194,90.7224899919462,"Poor flick shot. Weak bat angle, face stability reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,20.939746123220036,58.3337711764765,50.09932393181479,6.879683711849083,36.44885100546578,15.937042865109074,73.98729029633199,Poor flick shot. Weak face stability reduce shot effectiveness. Improving stance bend will add consistency.
pull,5.350771074172478,14.511489618736395,51.9392952452603,34.4619610801283,51.15038190740064,88.45436122663612,9.144550596568868,"Good pull shot. Stance bend, front foot stance score provide controlled execution. Weak confidence reduce shot effectiveness. Improving bat angle will add consistency."
sweep,94.37171150723178,91.35642043032402,7.912859946883232,34.098829495043844,89.21862765742338,48.50611300391768,81.05389823719051,"Excellent sweep shot. Bat angle, stance bend provide controlled execution. Weak hit quality reduce shot effectiveness. Improving face stability will add consistency."
flick,3.2787480381975653,66.57449824374126,32.60212593897751,35.75338976486935,2.5745439047284324,78.7753150442916,99.10265970891697,"Poor flick shot. Weak hit quality, face stability reduce shot effectiveness. Improving stance bend will add consistency."
cut,17.97330352330424,13.002618777724539,19.38979678704006,62.53302006526105,17.380904117867313,90.71549535916252,90.0921801689652,"Poor cut shot. Weak confidence, bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cut,53.76459562682058,63.244087010083504,40.55520359981099,98.80525189283217,30.94210048713566,88.83360503618941,37.84595819551265,Poor cut shot. Weak hit quality reduce shot effectiveness. Improving stance bend will add consistency.
pull,6.66839772711657,94.96271636540793,50.590331630994,69.68010208001857,26.577024425275365,1.4301408661509418,34.742876706167976,"Poor pull shot. Weak confidence, stance bend, front foot stance score reduce shot effectiveness."
cut,32.90930563538418,93.37411657323572,91.08838075166543,98.07828627923317,21.745974870199003,9.27535413503624,67.25501645722979,"Excellent cut shot. Bat angle, hit quality provide controlled execution. Weak confidence reduce shot effectiveness. Improving stance bend will add consistency."
flick,6.299418627649123,9.226019622366088,40.24650771784037,29.436389168553866,53.44327775732924,44.83482993588169,58.74034542932451,"Poor flick shot. Weak bat angle, hit quality, face stability reduce shot effectiveness. Improving front foot stance score will add consistency."
cover,70.2940877359095,41.888004186515104,24.73327866690638,69.88102229744591,72.41631997970062,96.24596601541,42.34852913153214,"Poor cover shot. Weak bat angle, shot accuracy reduce shot effectiveness. Improving hit quality will add consistency."
flick,50.79683031599236,0.8805750110095101,83.23256020392462,98.21465340016948,34.48267470834039,73.32794358203238,9.062942613525149,"Excellent flick shot. Hit quality, face stability provide controlled execution. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency."
cut,46.15443819531709,2.3106163342604624,44.07600505604192,55.12217156377508,24.275458672447336,94.60314378633183,54.266662920779616,"Poor cut shot. Weak confidence, bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
cut,4.60664569751631,18.432683586321385,61.0890001478271,54.1648626656562,16.621787091579133,6.728434270689165,75.96360415507145,"Poor cut shot. Weak confidence, bat angle reduce shot effectiveness. Improving stance bend will add consistency."
cut,93.07219237731849,65.88816954639623,78.49376352272877,3.2084419831750366,51.7484513224267,91.1911494466558,95.72011733505438,"Excellent cut shot. Confidence, bat angle, hit quality provide controlled execution. Improving face stability will add consistency."
cover,86.1339161825182,31.12129050236755,86.73152543904034,20.642222182684165,49.82421071548872,7.702181571782485,15.08540304936603,"Poor cover shot. Weak bat angle, face stability, shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
cover,28.473777155125934,42.26419816065151,62.09218586385674,38.29934196431331,58.453979615489146,72.61135225963909,15.832147178020762,"Poor cover shot. Weak bat angle, face stability, shot accuracy reduce shot effectiveness."
sweep,79.6925354600967,72.52636825642598,69.01006353645519,61.41114939734356,81.24682468087452,42.045262639200196,88.52529372587745,"Excellent sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving front foot stance score will add consistency."
cut,44.341357155801475,4.682101055542898,74.89522480362125,10.569098695913803,12.09305346120566,47.032118655330294,19.936586972652336,"Good cut shot. Hit quality provide controlled execution. Weak confidence, bat angle reduce shot effectiveness. Improving stance bend will add consistency."
pull,84.35843890305672,6.230367928614111,94.59412661254606,94.509800962598,96.92045904782388,6.652012158491605,92.36685305568508,"Excellent pull shot. Confidence, stance bend provide controlled execution. Weak front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
cover,50.311999085247095,69.71707371869029,14.657540129188806,92.49734189957344,44.90730297595352,56.73641452734953,28.177648298583826,"Good cover shot. Bat angle, face stability provide controlled execution. Weak shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
sweep,90.38769958138218,50.13781940542975,12.314052718487345,28.588729659843935,97.875240818813,98.16432706206525,40.83526237042935,"Good sweep shot. Bat angle, stance bend provide controlled execution. Weak hit quality reduce shot effectiveness. Improving face stability will add consistency."
cover,51.15805455654785,28.210206909744183,55.09812435304473,46.672297015116094,34.96648817670106,88.43115741949347,26.464446994466208,"Poor cover shot. Weak bat angle, face stability, shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
sweep,76.7945889732256,75.29934914134994,96.3211222763015,8.905093358140803,60.56838815513571,30.825288474942546,76.12255412859926,"Excellent sweep shot. Bat angle, hit quality, stance bend provide controlled execution. Improving face stability will add consistency."
cover,28.65871210707708,15.61102180072307,86.07533496219688,98.76733960988766,94.94772079241372,79.76814351303197,3.8635646013279734,"Good cover shot. Face stability provide controlled execution. Weak bat angle, shot accuracy reduce shot effectiveness."
sweep,36.5771852438827,35.39739231565528,5.884959826730762,82.49433301269639,43.67276927247921,68.72487694496648,18.15374449959304,"Poor sweep shot. Weak bat angle, hit quality, stance bend reduce shot effectiveness. Improving confidence will add consistency."
flick,44.70258870913716,21.57466791116196,7.586846744483577,72.3172734553153,52.76063811025388,17.75229105220063,40.736006618537104,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
cover,52.943014136566404,80.1494801452456,40.13183134976129,59.64996674244604,2.372632529540819,49.99142746730366,40.29515821408015,"Good cover shot. Bat angle, face stability provide controlled execution. Weak shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
sweep,45.99426306825384,22.345955493992587,16.397912268723758,76.05669275771906,2.7287155888286896,35.005602240968706,31.756911750379647,"Poor sweep shot. Weak bat angle, hit quality, stance bend reduce shot effectiveness. Improving front foot stance score will add consistency."
cover,68.3674558216779,93.87718381431657,3.5010790193358843,14.505362798530763,86.2443773967403,72.9602687695888,59.65297517300814,"Good cover shot. Bat angle, shot accuracy provide controlled execution. Weak face stability reduce shot effectiveness. Improving hit quality will add consistency."
cut,26.092588841292365,67.19337170235967,45.85516588752423,85.38384199649775,75.00580426737196,85.71298673655697,39.1030380466521,"Poor cut shot. Weak confidence, hit quality reduce shot effectiveness."
flick,64.20100670376563,14.824398894523716,86.80888030454959,68.67103945853256,88.6362242249013,79.68261068803797,31.344127022594005,"Good flick shot. Hit quality, face stability provide controlled execution. Weak bat angle reduce shot effectiveness."
cover,33.83386519240107,1.0618163830282246,73.93984982419771,26.532817808670718,15.240435576167455,12.939062839443915,52.63503642530114,"Poor cover shot. Weak bat angle, face stability reduce shot effectiveness. Improving stance bend will add consistency."
flick,63.49517566194206,78.5518759962094,64.72724774111596,67.64198037178447,60.8365819553995,1.127563729177783,94.31186430341366,"Good flick shot. Bat angle, hit quality, face stability provide controlled execution. Improving front foot stance score will add consistency."
cover,59.2696222942253,23.635233402657263,87.3201394985425,27.837593256516378,58.45869081341431,38.92221030413603,34.089806843787485,"Poor cover shot. Weak bat angle, face stability, shot accuracy reduce shot effectiveness. Improving front foot stance score will add consistency."
pull,68.21358366902011,17.99308800342908,27.444144112884207,1.950583927064875,33.411334633808366,32.96168349609654,62.98284774584766,"Poor pull shot. Weak stance bend, front foot stance score reduce shot effectiveness. Improving bat angle will add consistency."
flick,23.922810089614256,90.5799509058248,84.09549077037161,80.01838145582828,90.93117843502107,95.21286565917185,19.495634581348,"Excellent flick shot. Bat angle, hit quality, face stability provide controlled execution. Improving confidence will add consistency."
flick,91.43013103049843,64.62118836460542,59.691093045219866,70.96609705067199,70.49633611610071,81.61822102371131,74.3112676856951,"Good flick shot. Bat angle, hit quality, face stability provide controlled execution."
cover,60.82151796608583,19.58333932658709,45.539437124683104,35.17511183948241,32.529942913012796,94.68569907218304,11.35798671855942,"Poor cover shot. Weak bat angle, face stability, shot accuracy reduce shot effectiveness. Improving stance bend will add consistency."
cover,2.021342337980503,39.319795994783966,17.233503650311775,65.76589684301253,86.52366865411165,44.659379826329314,25.449767456830784,"Poor cover shot. Weak bat angle, shot accuracy reduce shot effectiveness. Improving front foot stance score will add consistency."
flick,12.448679267305696,9.867141235724352,51.600096426900464,71.56862509881806,37.67081954148933,87.71172662126321,2.5803698792512875,"Good flick shot. Hit quality, face stability provide controlled execution. Weak bat angle reduce shot effectiveness. Improving stance bend will add consistency."
sweep,31.507560518378163,49.254362097775825,88.34782418381114,83.28377280775993,87.95321083950923,12.23464475247561,61.98393074887104,"Excellent sweep shot. Hit quality, stance bend provide controlled execution. Weak bat angle reduce shot effectiveness. Improving front foot stance score will add consistency."
cut,94.27672446693127,49.462765581253564,14.868336944941218,58.90137256993263,19.73030395998282,57.58624020944977,8.201228237248126,"Good cut shot. Confidence provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving stance bend will add consistency."
pull,8.337058081982885,93.30230481145612,2.9351786854379225,61.89210488933592,77.28037137114353,94.63928218979521,73.07300777149894,"Excellent pull shot. Stance bend, front foot stance score provide controlled execution. Weak confidence reduce shot effectiveness. Improving hit quality will add consistency."
pull,84.83146008800158,41.68363816337231,51.01996945425928,95.09984140760386,59.374695011304134,82.70967003753246,97.36154737974297,"Excellent pull shot. Confidence, stance bend, front foot stance score provide controlled execution. Improving bat angle will add consistency."
flick,20.98621808287543,47.91772636131797,5.87064567172918,75.01474282119456,99.50750094951384,23.260443160493192,54.716390154887605,"Good flick shot. Face stability provide controlled execution. Weak bat angle, hit quality reduce shot effectiveness. Improving front foot stance score will add consistency."
